Gene stable ID,RefSeq mRNA ID
FBgn0035134,NM_138188
FBgn0035134,NM_138188
FBgn0035134,NM_138188
FBti0060493,
FBti0060493,
FBti0060493,
FBgn0267719,
FBgn0267719,
FBgn0267719,
FBgn0263316,NM_141829
FBgn0263316,NM_141829
FBgn0263316,NM_141829
FBgn0266892,
FBgn0266892,
FBgn0266892,
FBti0019742,
FBti0019742,
FBti0019742,
FBgn0036772,NM_140769
FBgn0036772,NM_140769
FBgn0036772,NM_140769
FBgn0050466,NM_001299534
FBgn0050466,NM_001299534
FBgn0050466,NM_001299534
FBgn0050466,NM_166103
FBgn0050466,NM_166103
FBgn0050466,NM_166103
FBgn0037638,NM_206463
FBgn0037638,NM_206463
FBgn0037638,NM_206463
FBgn0037638,NM_141584
FBgn0037638,NM_141584
FBgn0037638,NM_141584
FBgn0265364,
FBgn0265364,
FBgn0265364,
FBgn0000635,NM_001272308
FBgn0000635,NM_001272308
FBgn0000635,NM_001272308
FBgn0000635,NM_167005
FBgn0000635,NM_167005
FBgn0000635,NM_167005
FBgn0000635,NM_167004
FBgn0000635,NM_167004
FBgn0000635,NM_167004
FBgn0000635,NM_001272306
FBgn0000635,NM_001272306
FBgn0000635,NM_001272306
FBgn0000635,NM_001297925
FBgn0000635,NM_001297925
FBgn0000635,NM_001297925
FBgn0000635,NM_001297926
FBgn0000635,NM_001297926
FBgn0000635,NM_001297926
FBgn0000635,NM_080327
FBgn0000635,NM_080327
FBgn0000635,NM_080327
FBgn0031420,NM_134833
FBgn0031420,NM_134833
FBgn0031420,NM_134833
FBgn0031420,NM_164481
FBgn0031420,NM_164481
FBgn0031420,NM_164481
FBgn0031420,NM_001273003
FBgn0031420,NM_001273003
FBgn0031420,NM_001273003
FBgn0031420,NM_001273004
FBgn0031420,NM_001273004
FBgn0031420,NM_001273004
FBti0060584,
FBti0060584,
FBti0060584,
FBgn0263477,
FBgn0263477,
FBgn0263477,
FBgn0010340,NM_001275632
FBgn0010340,NM_001275632
FBgn0010340,NM_001275632
FBgn0010340,NM_057603
FBgn0010340,NM_057603
FBgn0010340,NM_057603
FBgn0262580,NM_001259825
FBgn0262580,NM_001259825
FBgn0262580,NM_001259825
FBgn0267996,
FBgn0267996,
FBgn0267996,
FBgn0038850,NM_142680
FBgn0038850,NM_142680
FBgn0038850,NM_142680
FBgn0030384,NM_132566
FBgn0030384,NM_132566
FBgn0030384,NM_132566
FBgn0004379,NM_001300070
FBgn0004379,NM_001300070
FBgn0004379,NM_001300070
FBgn0004379,NM_001274695
FBgn0004379,NM_001274695
FBgn0004379,NM_001274695
FBgn0004379,NM_079268
FBgn0004379,NM_079268
FBgn0004379,NM_079268
FBgn0031209,NM_001103573
FBgn0031209,NM_001103573
FBgn0031209,NM_001103573
FBgn0038233,NM_142109
FBgn0038233,NM_142109
FBgn0038233,NM_142109
FBgn0038233,NM_001275636
FBgn0038233,NM_001275636
FBgn0038233,NM_001275636
FBgn0051668,NM_001103585
FBgn0051668,NM_001103585
FBgn0051668,NM_001103585
FBgn0266209,
FBgn0266209,
FBgn0266209,
FBgn0036601,NM_140612
FBgn0036601,NM_140612
FBgn0036601,NM_140612
FBgn0039204,NM_143009
FBgn0039204,NM_143009
FBgn0039204,NM_143009
FBgn0032945,NM_136263
FBgn0032945,NM_136263
FBgn0032945,NM_136263
FBgn0011864,
FBgn0011864,
FBgn0011864,
FBgn0050323,NM_166256
FBgn0050323,NM_166256
FBgn0050323,NM_166256
FBgn0050323,NM_001274135
FBgn0050323,NM_001274135
FBgn0050323,NM_001274135
FBgn0031176,NM_134607
FBgn0031176,NM_134607
FBgn0031176,NM_134607
FBgn0031176,NM_001298590
FBgn0031176,NM_001298590
FBgn0031176,NM_001298590
FBgn0039748,NM_001316558
FBgn0039748,NM_001316558
FBgn0039748,NM_001316558
FBgn0039748,NM_143516
FBgn0039748,NM_143516
FBgn0039748,NM_143516
FBgn0050277,NM_137813
FBgn0050277,NM_137813
FBgn0050277,NM_137813
FBti0019797,
FBti0019797,
FBti0019797,
FBgn0025642,NM_130543
FBgn0025642,NM_130543
FBgn0025642,NM_130543
FBgn0025642,NM_001297841
FBgn0025642,NM_001297841
FBgn0025642,NM_001297841
FBgn0037613,NM_001275454
FBgn0037613,NM_001275454
FBgn0037613,NM_001275454
FBgn0037613,NM_001260063
FBgn0037613,NM_001260063
FBgn0037613,NM_001260063
FBgn0037613,NM_141560
FBgn0037613,NM_141560
FBgn0037613,NM_141560
FBgn0085207,NM_001103613
FBgn0085207,NM_001103613
FBgn0085207,NM_001103613
FBgn0085207,NM_001103614
FBgn0085207,NM_001103614
FBgn0085207,NM_001103614
FBgn0085207,NM_001103612
FBgn0085207,NM_001103612
FBgn0085207,NM_001103612
FBgn0037822,NM_176455
FBgn0037822,NM_176455
FBgn0037822,NM_176455
FBgn0265796,
FBgn0265796,
FBgn0265796,
FBti0063242,
FBti0063242,
FBti0063242,
FBti0059642,
FBti0059642,
FBti0059642,
FBgn0031604,NM_134990
FBgn0031604,NM_134990
FBgn0031604,NM_134990
FBgn0004414,NM_080120
FBgn0004414,NM_080120
FBgn0004414,NM_080120
FBgn0004414,NM_001275274
FBgn0004414,NM_001275274
FBgn0004414,NM_001275274
FBgn0266945,
FBgn0266945,
FBgn0266945,
FBti0061943,
FBti0061943,
FBti0061943,
FBgn0001150,NM_080310
FBgn0001150,NM_080310
FBgn0001150,NM_080310
FBgn0025724,NM_080097
FBgn0025724,NM_080097
FBgn0025724,NM_080097
FBgn0014011,NM_139864
FBgn0014011,NM_139864
FBgn0014011,NM_139864
FBgn0014011,NM_001274588
FBgn0014011,NM_001274588
FBgn0014011,NM_001274588
FBgn0037305,NM_141266
FBgn0037305,NM_141266
FBgn0037305,NM_141266
FBgn0027617,NM_143034
FBgn0027617,NM_143034
FBgn0027617,NM_143034
FBgn0039681,NM_143453
FBgn0039681,NM_143453
FBgn0039681,NM_143453
FBgn0039681,NM_001260429
FBgn0039681,NM_001260429
FBgn0039681,NM_001260429
FBgn0031347,NM_134761
FBgn0031347,NM_134761
FBgn0031347,NM_134761
FBgn0260437,
FBgn0260437,
FBgn0260437,
FBti0020276,
FBti0020276,
FBti0020276,
FBgn0001098,NM_206550
FBgn0001098,NM_206550
FBgn0001098,NM_206550
FBgn0001098,NM_170101
FBgn0001098,NM_170101
FBgn0001098,NM_170101
FBgn0001098,NM_079746
FBgn0001098,NM_079746
FBgn0001098,NM_079746
FBgn0001098,NM_206551
FBgn0001098,NM_206551
FBgn0001098,NM_206551
FBgn0034021,NM_001299529
FBgn0034021,NM_001299529
FBgn0034021,NM_001299529
FBgn0034021,NM_137195
FBgn0034021,NM_137195
FBgn0034021,NM_137195
FBgn0034021,NM_001299530
FBgn0034021,NM_001299530
FBgn0034021,NM_001299530
FBgn0004106,NM_057449
FBgn0004106,NM_057449
FBgn0004106,NM_057449
FBgn0042178,NM_001300155
FBgn0042178,NM_001300155
FBgn0042178,NM_001300155
FBgn0042178,NM_001275027
FBgn0042178,NM_001275027
FBgn0042178,NM_001275027
FBgn0042178,NM_168676
FBgn0042178,NM_168676
FBgn0042178,NM_168676
FBgn0038008,NM_141914
FBgn0038008,NM_141914
FBgn0038008,NM_141914
FBgn0034785,NM_137881
FBgn0034785,NM_137881
FBgn0034785,NM_137881
FBti0060699,
FBti0060699,
FBti0060699,
FBgn0259716,NM_135179
FBgn0259716,NM_135179
FBgn0259716,NM_135179
FBti0062514,
FBti0062514,
FBti0062514,
FBgn0024227,NM_057988
FBgn0024227,NM_057988
FBgn0024227,NM_057988
FBti0019090,
FBti0019090,
FBti0019090,
FBgn0032120,NM_001169449
FBgn0032120,NM_001169449
FBgn0032120,NM_001169449
FBgn0032120,NM_205943
FBgn0032120,NM_205943
FBgn0032120,NM_205943
FBgn0032120,NM_205944
FBgn0032120,NM_205944
FBgn0032120,NM_205944
FBgn0032120,NM_001169448
FBgn0032120,NM_001169448
FBgn0032120,NM_001169448
FBti0063916,
FBti0063916,
FBti0063916,
FBtr0309683_df_nrg,
FBtr0309683_df_nrg,
FBtr0309683_df_nrg,
FBgn0037841,NM_001104273
FBgn0037841,NM_001104273
FBgn0037841,NM_001104273
FBti0064200,
FBti0064200,
FBti0064200,
FBgn0003462,NM_057387
FBgn0003462,NM_057387
FBgn0003462,NM_057387
FBti0018982,
FBti0018982,
FBti0018982,
FBgn0030280,NM_001298187
FBgn0030280,NM_001298187
FBgn0030280,NM_001298187
FBgn0030280,NM_132470
FBgn0030280,NM_132470
FBgn0030280,NM_132470
FBti0060956,
FBti0060956,
FBti0060956,
FBgn0034136,NM_001274097
FBgn0034136,NM_001274097
FBgn0034136,NM_001274097
FBgn0034136,NM_079039
FBgn0034136,NM_079039
FBgn0034136,NM_079039
FBgn0052644,NM_167344
FBgn0052644,NM_167344
FBgn0052644,NM_167344
FBti0020210,
FBti0020210,
FBti0020210,
FBti0019363,
FBti0019363,
FBti0019363,
FBgn0264713,
FBgn0264713,
FBgn0264713,
FBgn0042086,NM_165503
FBgn0042086,NM_165503
FBgn0042086,NM_165503
FBgn0035532,NM_139635
FBgn0035532,NM_139635
FBgn0035532,NM_139635
FBgn0022936,NM_079483
FBgn0022936,NM_079483
FBgn0022936,NM_079483
FBgn0038767,NM_142604
FBgn0038767,NM_142604
FBgn0038767,NM_142604
FBgn0028327,NM_132339
FBgn0028327,NM_132339
FBgn0028327,NM_132339
FBgn0028327,NM_001298129
FBgn0028327,NM_001298129
FBgn0028327,NM_001298129
FBtr0309629_df_nrg,
FBtr0309629_df_nrg,
FBtr0309629_df_nrg,
FBgn0036764,NM_168753
FBgn0036764,NM_168753
FBgn0036764,NM_168753
FBgn0036764,NM_140762
FBgn0036764,NM_140762
FBgn0036764,NM_140762
FBtr0472816_df_nrg,
FBtr0472816_df_nrg,
FBtr0472816_df_nrg,
FBgn0262430,
FBgn0262430,
FBgn0262430,
FBti0062046,
FBti0062046,
FBti0062046,
FBti0019192,
FBti0019192,
FBti0019192,
FBgn0267916,
FBgn0267916,
FBgn0267916,
FBti0020254,
FBti0020254,
FBti0020254,
FBgn0050122,NM_137510
FBgn0050122,NM_137510
FBgn0050122,NM_137510
FBgn0050122,NM_001169725
FBgn0050122,NM_001169725
FBgn0050122,NM_001169725
FBgn0050122,NM_001169726
FBgn0050122,NM_001169726
FBgn0050122,NM_001169726
FBgn0033302,NM_136545
FBgn0033302,NM_136545
FBgn0033302,NM_136545
FBgn0033302,NM_001299270
FBgn0033302,NM_001299270
FBgn0033302,NM_001299270
FBgn0015572,NM_079542
FBgn0015572,NM_079542
FBgn0015572,NM_079542
FBgn0084001,NM_001042915
FBgn0084001,NM_001042915
FBgn0084001,NM_001042915
FBgn0084001,NM_001273751
FBgn0084001,NM_001273751
FBgn0084001,NM_001273751
FBti0062502,
FBti0062502,
FBti0062502,
FBgn0267497,
FBti0064051,
FBti0064051,
FBti0064051,
FBti0063046,
FBti0063046,
FBti0063046,
FBgn0262937,NM_138249
FBgn0262937,NM_138249
FBgn0262937,NM_138249
FBgn0037684,NM_141629
FBgn0037684,NM_141629
FBgn0037684,NM_141629
FBgn0037684,NM_169273
FBgn0037684,NM_169273
FBgn0037684,NM_169273
FBgn0035192,NM_138240
FBgn0035192,NM_138240
FBgn0035192,NM_138240
FBgn0052816,NM_166839
FBgn0052816,NM_166839
FBgn0052816,NM_166839
FBgn0052816,NM_001144667
FBgn0052816,NM_001144667
FBgn0052816,NM_001144667
FBgn0052816,NM_166838
FBgn0052816,NM_166838
FBgn0052816,NM_166838
FBgn0052816,NM_001144668
FBgn0052816,NM_001144668
FBgn0052816,NM_001144668
FBgn0052816,NM_001297807
FBgn0052816,NM_001297807
FBgn0052816,NM_001297807
FBgn0052816,NM_001297808
FBgn0052816,NM_001297808
FBgn0052816,NM_001297808
FBti0063496,
FBti0063496,
FBti0063496,
FBgn0053002,NM_001298673
FBgn0053002,NM_001298673
FBgn0053002,NM_001298673
FBgn0053002,NM_001273099
FBgn0053002,NM_001273099
FBgn0053002,NM_001273099
FBgn0053002,NM_175957
FBgn0053002,NM_175957
FBgn0053002,NM_175957
FBgn0052099,NM_168492
FBgn0052099,NM_168492
FBgn0052099,NM_168492
FBgn0035268,NM_001274355
FBgn0035268,NM_001274355
FBgn0035268,NM_001274355
FBgn0035268,NM_001169853
FBgn0035268,NM_001169853
FBgn0035268,NM_001169853
FBgn0035268,NM_139400
FBgn0035268,NM_139400
FBgn0035268,NM_139400
FBgn0035268,NM_001274354
FBgn0035268,NM_001274354
FBgn0035268,NM_001274354
FBgn0038928,NM_142749
FBgn0038928,NM_142749
FBgn0038928,NM_142749
FBgn0013703,
FBgn0085325,NM_001104503
FBgn0085325,NM_001104503
FBgn0085325,NM_001104503
FBti0060428,
FBti0060428,
FBti0060428,
FBgn0020299,NM_001104322
FBgn0020299,NM_001104322
FBgn0020299,NM_001104322
FBgn0020299,NM_001275643
FBgn0020299,NM_001275643
FBgn0020299,NM_001275643
FBgn0020299,NM_169588
FBgn0020299,NM_169588
FBgn0020299,NM_169588
FBgn0020299,NM_169589
FBgn0020299,NM_169589
FBgn0020299,NM_169589
FBgn0020299,NM_001275642
FBgn0020299,NM_001275642
FBgn0020299,NM_001275642
FBgn0052820,NM_167764
FBgn0052820,NM_167764
FBgn0052820,NM_167764
FBgn0052820,NM_167765
FBgn0052820,NM_167765
FBgn0052820,NM_167765
FBgn0020496,NM_079612
FBgn0020496,NM_079612
FBgn0020496,NM_079612
FBgn0020496,NM_001014617
FBgn0020496,NM_001014617
FBgn0020496,NM_001014617
FBgn0020496,NM_001275591
FBgn0020496,NM_001275591
FBgn0020496,NM_001275591
FBgn0020496,NM_001275592
FBgn0020496,NM_001275592
FBgn0020496,NM_001275592
FBgn0020496,NM_001275593
FBgn0020496,NM_001275593
FBgn0020496,NM_001275593
FBgn0020496,NM_001275594
FBgn0020496,NM_001275594
FBgn0020496,NM_001275594
FBgn0020496,NM_001275595
FBgn0020496,NM_001275595
FBgn0020496,NM_001275595
FBgn0020496,NM_169492
FBgn0020496,NM_169492
FBgn0020496,NM_169492
FBgn0020496,NM_169491
FBgn0020496,NM_169491
FBgn0020496,NM_169491
FBgn0020496,NM_169490
FBgn0020496,NM_169490
FBgn0020496,NM_169490
FBtr0309597_df_nrg,
FBtr0309597_df_nrg,
FBtr0309597_df_nrg,
FBgn0265893,
FBgn0265893,
FBgn0265893,
FBgn0003386,NM_001273071
FBgn0003386,NM_001273071
FBgn0003386,NM_001273071
FBgn0003386,NM_001144310
FBgn0003386,NM_001144310
FBgn0003386,NM_001144310
FBgn0003386,NM_001273072
FBgn0003386,NM_001273072
FBgn0003386,NM_001273072
FBgn0003386,NM_164554
FBgn0003386,NM_164554
FBgn0003386,NM_164554
FBgn0003386,NM_057373
FBgn0003386,NM_057373
FBgn0003386,NM_057373
FBgn0082959,
FBgn0082959,
FBgn0082959,
FBti0063692,
FBti0063692,
FBti0063692,
FBgn0036881,NM_001104175
FBgn0036881,NM_001104175
FBgn0036881,NM_001104175
FBgn0036881,NM_001275124
FBgn0036881,NM_001275124
FBgn0036881,NM_001275124
FBgn0036881,NM_001275123
FBgn0036881,NM_001275123
FBgn0036881,NM_001275123
FBti0018862,
FBti0018862,
FBti0018862,
FBgn0031741,NM_001298709
FBgn0031741,NM_001298709
FBgn0031741,NM_001298709
FBgn0031741,NM_135117
FBgn0031741,NM_135117
FBgn0031741,NM_135117
FBgn0031741,NM_001298708
FBgn0031741,NM_001298708
FBgn0031741,NM_001298708
FBgn0032350,NM_135652
FBgn0032350,NM_135652
FBgn0032350,NM_135652
FBgn0041181,NM_078783
FBgn0041181,NM_078783
FBgn0041181,NM_078783
FBgn0026760,NM_058090
FBgn0026760,NM_058090
FBgn0026760,NM_058090
FBgn0026760,NM_001298972
FBgn0026760,NM_001298972
FBgn0026760,NM_001298972
FBti0061341,
FBti0061341,
FBti0061341,
FBgn0038359,NM_142230
FBgn0038359,NM_142230
FBgn0038359,NM_142230
FBgn0262986,NM_001259800
FBgn0262986,NM_001259800
FBgn0262986,NM_001259800
FBgn0262986,NM_001370016
FBgn0262986,NM_001370016
FBgn0262986,NM_001370016
FBgn0032453,NM_135744
FBgn0032453,NM_135744
FBgn0032453,NM_135744
FBgn0052212,NM_168799
FBgn0052212,NM_168799
FBgn0052212,NM_168799
FBgn0010039,NM_176479
FBgn0010039,NM_176479
FBgn0010039,NM_176479
FBgn0266326,
FBgn0266326,
FBgn0266326,
FBgn0260780,NM_132538
FBgn0260780,NM_132538
FBgn0260780,NM_132538
FBgn0260780,NM_001298215
FBgn0260780,NM_001298215
FBgn0260780,NM_001298215
FBgn0260780,NM_001298214
FBgn0260780,NM_001298214
FBgn0260780,NM_001298214
FBgn0261987,NM_142391
FBgn0261987,NM_142391
FBgn0261987,NM_142391
FBgn0034709,NM_137808
FBgn0034709,NM_137808
FBgn0034709,NM_137808
FBgn0034709,NM_166519
FBgn0034709,NM_166519
FBgn0034709,NM_166519
FBgn0016701,NM_166240
FBgn0016701,NM_166240
FBgn0016701,NM_166240
FBgn0016701,NM_079053
FBgn0016701,NM_079053
FBgn0016701,NM_079053
FBgn0029568,NM_130538
FBgn0029568,NM_130538
FBgn0029568,NM_130538
FBti0062522,
FBti0062522,
FBti0062522,
FBgn0034401,NM_137538
FBgn0034401,NM_137538
FBgn0034401,NM_137538
FBgn0050054,NM_001201985
FBgn0050054,NM_001201985
FBgn0050054,NM_001201985
FBgn0050054,NM_001043073
FBgn0050054,NM_001043073
FBgn0050054,NM_001043073
FBgn0038067,NM_001043245
FBgn0038067,NM_001043245
FBgn0038067,NM_001043245
FBgn0040382,NM_130501
FBgn0040382,NM_130501
FBgn0040382,NM_130501
FBgn0040382,NM_166862
FBgn0040382,NM_166862
FBgn0040382,NM_166862
FBgn0040382,NM_166863
FBgn0040382,NM_166863
FBgn0040382,NM_166863
FBgn0032283,NM_135593
FBgn0032283,NM_135593
FBgn0032283,NM_135593
FBgn0032283,NM_001273432
FBgn0032283,NM_001273432
FBgn0032283,NM_001273432
FBgn0086048,
FBgn0086048,
FBgn0086048,
FBgn0263607,NM_168655
FBgn0263607,NM_168655
FBgn0263607,NM_168655
FBti0061690,
FBti0061690,
FBti0061690,
FBgn0267777,
FBgn0267777,
FBgn0267777,
FBgn0032700,NM_001299127
FBgn0032700,NM_001299127
FBgn0032700,NM_001299127
FBgn0032700,NM_136053
FBgn0032700,NM_136053
FBgn0032700,NM_136053
FBgn0036575,NM_140586
FBgn0036575,NM_140586
FBgn0036575,NM_140586
FBgn0037660,NM_141608
FBgn0037660,NM_141608
FBgn0037660,NM_141608
FBgn0031626,NM_001298677
FBgn0031626,NM_001298677
FBgn0031626,NM_001298677
FBgn0031626,NM_135011
FBgn0031626,NM_135011
FBgn0031626,NM_135011
FBgn0266281,
FBgn0266281,
FBgn0266281,
FBti0063199,
FBti0063199,
FBti0063199,
FBgn0036918,NM_140902
FBgn0036918,NM_140902
FBgn0036918,NM_140902
FBgn0036918,NM_001275150
FBgn0036918,NM_001275150
FBgn0036918,NM_001275150
FBgn0037998,NM_001275568
FBgn0037998,NM_001275568
FBgn0037998,NM_001275568
FBgn0037998,NM_001275567
FBgn0037998,NM_001275567
FBgn0037998,NM_001275567
FBgn0037998,NM_141905
FBgn0037998,NM_141905
FBgn0037998,NM_141905
FBgn0039631,NM_143407
FBgn0039631,NM_143407
FBgn0039631,NM_143407
FBgn0262533,
FBgn0262533,
FBgn0262533,
FBgn0262533,
FBgn0262533,
FBgn0262533,
FBgn0036829,NM_140817
FBgn0036829,NM_140817
FBgn0036829,NM_140817
FBgn0039527,NM_143313
FBgn0039527,NM_143313
FBgn0039527,NM_143313
FBgn0037338,NM_141291
FBgn0037338,NM_141291
FBgn0037338,NM_141291
FBgn0262445,
FBgn0262445,
FBgn0262445,
FBgn0044823,NM_169081
FBgn0044823,NM_169081
FBgn0044823,NM_169081
FBti0019514,
FBti0019514,
FBti0019514,
FBti0019198,
FBti0019198,
FBti0019198,
FBgn0265263,NM_001273635
FBgn0265263,NM_001273635
FBgn0265263,NM_001273635
FBgn0265263,NM_001201914
FBgn0265263,NM_001201914
FBgn0265263,NM_001201914
FBgn0013751,NM_001274451
FBgn0013751,NM_001274451
FBgn0013751,NM_001274451
FBgn0013751,NM_168042
FBgn0013751,NM_168042
FBgn0013751,NM_168042
FBgn0013751,NM_079183
FBgn0013751,NM_079183
FBgn0013751,NM_079183
FBgn0013751,NM_001274450
FBgn0013751,NM_001274450
FBgn0013751,NM_001274450
FBgn0037846,NM_141772
FBgn0037846,NM_141772
FBgn0037846,NM_141772
FBgn0086361,NM_170416
FBgn0086361,NM_170416
FBgn0086361,NM_170416
FBgn0086361,NM_170419
FBgn0086361,NM_170419
FBgn0086361,NM_170419
FBgn0086361,NM_143444
FBgn0086361,NM_143444
FBgn0086361,NM_143444
FBgn0086361,NM_170418
FBgn0086361,NM_170418
FBgn0086361,NM_170418
FBgn0086361,NM_170417
FBgn0086361,NM_170417
FBgn0086361,NM_170417
FBgn0086361,NM_001260427
FBgn0086361,NM_001260427
FBgn0086361,NM_001260427
FBti0062473,
FBti0062473,
FBti0062473,
FBgn0038870,NM_142699
FBgn0038870,NM_142699
FBgn0038870,NM_142699
FBgn0264747,NM_001104165
FBgn0264747,NM_001104165
FBgn0264747,NM_001104165
FBgn0264747,NM_001275074
FBgn0264747,NM_001275074
FBgn0264747,NM_001275074
FBgn0270927,NM_143636
FBgn0270927,NM_143636
FBgn0270927,NM_143636
FBgn0029701,NM_131929
FBgn0029701,NM_131929
FBgn0029701,NM_131929
FBgn0267142,
FBgn0267142,
FBgn0267142,
FBti0061463,
FBti0061463,
FBti0061463,
FBti0215208,
FBti0215208,
FBti0215208,
FBgn0033862,NM_137050
FBgn0033862,NM_137050
FBgn0033862,NM_137050
FBgn0037832,NM_141759
FBgn0037832,NM_141759
FBgn0037832,NM_141759
FBti0061145,
FBti0061145,
FBti0061145,
FBgn0011653,NM_001274479
FBgn0011653,NM_001274479
FBgn0011653,NM_001274479
FBgn0011653,NM_079195
FBgn0011653,NM_079195
FBgn0011653,NM_079195
FBgn0036494,NM_001259837
FBgn0036494,NM_001259837
FBgn0036494,NM_001259837
FBgn0036494,NM_079357
FBgn0036494,NM_079357
FBgn0036494,NM_079357
FBgn0036494,NM_001259836
FBgn0036494,NM_001259836
FBgn0036494,NM_001259836
FBgn0037213,NM_164313
FBgn0037213,NM_164313
FBgn0037213,NM_164313
FBgn0037213,NM_141178
FBgn0037213,NM_141178
FBgn0037213,NM_141178
FBti0019513,
FBti0019513,
FBti0019513,
FBgn0267604,
FBgn0267604,
FBgn0267604,
FBgn0032668,NM_165244
FBgn0032668,NM_165244
FBgn0032668,NM_165244
FBgn0286867,
FBgn0286867,
FBgn0286867,
FBgn0038717,NM_142559
FBgn0038717,NM_142559
FBgn0038717,NM_142559
FBti0019711,
FBti0019711,
FBti0019711,
FBgn0265080,
FBgn0265080,
FBgn0265080,
FBgn0015609,NM_165228
FBgn0015609,NM_165228
FBgn0015609,NM_165228
FBgn0015609,NM_165225
FBgn0015609,NM_165225
FBgn0015609,NM_165225
FBgn0015609,NM_165226
FBgn0015609,NM_165226
FBgn0015609,NM_165226
FBgn0015609,NM_165224
FBgn0015609,NM_165224
FBgn0015609,NM_165224
FBgn0015609,NM_165227
FBgn0015609,NM_165227
FBgn0015609,NM_165227
FBgn0015609,NM_165230
FBgn0015609,NM_165230
FBgn0015609,NM_165230
FBgn0015609,NM_001032107
FBgn0015609,NM_001032107
FBgn0015609,NM_001032107
FBgn0015609,NM_001032109
FBgn0015609,NM_001032109
FBgn0015609,NM_001032109
FBgn0015609,NM_165231
FBgn0015609,NM_165231
FBgn0015609,NM_165231
FBgn0015609,NM_165229
FBgn0015609,NM_165229
FBgn0015609,NM_165229
FBgn0015609,NM_001032108
FBgn0015609,NM_001032108
FBgn0015609,NM_001032108
FBgn0015609,NM_001032106
FBgn0015609,NM_001032106
FBgn0015609,NM_001032106
FBgn0053556,NM_001014571
FBgn0053556,NM_001014571
FBgn0053556,NM_001014571
FBgn0053556,NM_001104057
FBgn0053556,NM_001104057
FBgn0053556,NM_001104057
FBgn0040334,NM_001258575
FBgn0040334,NM_001258575
FBgn0040334,NM_001258575
FBgn0040334,NM_080315
FBgn0040334,NM_080315
FBgn0040334,NM_080315
FBgn0032129,NM_164858
FBgn0032129,NM_164858
FBgn0032129,NM_164858
FBgn0032129,NM_001201829
FBgn0032129,NM_001201829
FBgn0032129,NM_001201829
FBgn0032129,NM_078801
FBgn0032129,NM_078801
FBgn0032129,NM_078801
FBgn0032129,NM_001103663
FBgn0032129,NM_001103663
FBgn0032129,NM_001103663
FBgn0032129,NM_001201828
FBgn0032129,NM_001201828
FBgn0032129,NM_001201828
FBgn0032129,NM_001382120
FBgn0032129,NM_001382120
FBgn0032129,NM_001382120
FBgn0262017,NM_001201905
FBgn0262017,NM_001201905
FBgn0262017,NM_001201905
FBgn0036733,NM_140733
FBgn0036733,NM_140733
FBgn0036733,NM_140733
FBgn0063261,NM_169732
FBgn0063261,NM_169732
FBgn0063261,NM_169732
FBgn0036698,NM_140700
FBgn0036698,NM_140700
FBgn0036698,NM_140700
FBti0062421,
FBti0062421,
FBti0062421,
FBti0059664,
FBti0059664,
FBti0059664,
FBgn0263587,
FBgn0263587,
FBgn0263587,
FBgn0263587,
FBgn0263587,
FBgn0263587,
FBgn0030586,NM_132748
FBgn0030586,NM_132748
FBgn0030586,NM_132748
FBgn0035965,NM_140032
FBgn0035965,NM_140032
FBgn0035965,NM_140032
FBgn0259145,NM_137873
FBgn0259145,NM_137873
FBgn0259145,NM_137873
FBgn0259145,NM_001274212
FBgn0259145,NM_001274212
FBgn0259145,NM_001274212
FBgn0259145,NM_001370013
FBgn0259145,NM_001370013
FBgn0259145,NM_001370013
FBgn0259145,NM_137871
FBgn0259145,NM_137871
FBgn0259145,NM_137871
FBgn0015001,NM_078971
FBgn0015001,NM_078971
FBgn0015001,NM_078971
FBgn0267037,
FBgn0267037,
FBgn0267037,
FBti0020376,
FBti0020376,
FBti0020376,
FBgn0264940,
FBgn0264940,
FBgn0264940,
FBgn0030814,NM_132961
FBgn0030814,NM_132961
FBgn0030814,NM_132961
FBgn0033241,NM_165577
FBgn0033241,NM_165577
FBgn0033241,NM_165577
FBgn0033241,NM_136494
FBgn0033241,NM_136494
FBgn0033241,NM_136494
FBgn0031900,NM_135262
FBgn0031900,NM_135262
FBgn0031900,NM_135262
FBgn0267510,
FBti0019949,
FBti0019949,
FBti0019949,
FBgn0053278,NM_206289
FBgn0053278,NM_206289
FBgn0053278,NM_206289
FBgn0267495,
FBgn0267495,
FBgn0267495,
FBti0063458,
FBti0063458,
FBti0063458,
FBti0061087,
FBti0061087,
FBti0061087,
FBti0062823,
FBti0062823,
FBti0062823,
FBgn0051099,NM_170220
FBgn0051099,NM_170220
FBgn0051099,NM_170220
FBgn0259098,NM_001144701
FBgn0259098,NM_001144701
FBgn0259098,NM_001144701
FBgn0259098,NM_001298052
FBgn0259098,NM_001298052
FBgn0259098,NM_001298052
FBti0019413,
FBti0019413,
FBti0019413,
FBgn0037430,NM_141384
FBgn0037430,NM_141384
FBgn0037430,NM_141384
FBgn0037020,NM_140996
FBgn0037020,NM_140996
FBgn0037020,NM_140996
FBgn0053255,
FBgn0053255,
FBgn0053255,
FBti0019449,
FBti0019449,
FBti0019449,
FBgn0033052,NM_176097
FBgn0033052,NM_176097
FBgn0033052,NM_176097
FBgn0261993,NM_001202350
FBgn0261993,NM_001202350
FBgn0261993,NM_001202350
FBgn0004593,NM_079369
FBgn0004593,NM_079369
FBgn0004593,NM_079369
FBgn0032282,NM_135592
FBgn0032282,NM_135592
FBgn0032282,NM_135592
